subsektor;komoditas;provinsi;tahun;kluster;silhouette_score_komoditas;c1_produksi_aktual_terakhir;c2_luas_panen;c3_prediksi_produksi;c4_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;luas_panen;prediksi_produksi_2026;pertumbuhan_produksi_2026;
Perkebunan;Kayu Manis;Sulawesi Utara;2026;2;0,601670502;38,33333333;71,55555556;-901,1258545;-2450,763099;0,001319299;1272;13;0;947,8900146;0;
Perkebunan;Kayu Manis;Sumatera Barat;2026;3;0,601670502;14832;29981,55556;27693,14258;86,71212634;0,006617207;276;2;0;947,8900146;0;
Perkebunan;Kayu Manis;Sumatera Selatan;2026;4;0,601670502;455,6666667;727,3333333;-431,4242554;-194,6797927;0,001331682;1096;7;114,8888889;885,7592773;-4126,178533;
Perkebunan;Kayu Manis;Sumatera Utara;2026;2;0,601670502;5292;6131,888889;5336,777344;0,846132724;0,001906652;530;3;0;947,8900146;0;
pangan;kedelai;Aceh;2026;2;0,514824924;26;3910,333333;8945,521484;34305,85186;0,001664155;607;8;1202,333333;139,4865875;380,9882328;
pangan;kedelai;Bali;2026;2;0,514824924;1206;1481,666667;2743,189453;127,461812;0,001385533;813;15;13,66666667;473,8190002;-2732,327779;
pangan;kedelai;Banten;2026;2;0,514824924;102;2225,666667;3801,397949;3626,860735;0,001439374;723;12;32,33333333;473,8190002;-2732,327779;
pangan;kedelai;Bengkulu;2026;2;0,514824924;6;393;-458,452179;-7740,869649;0,001322515;1204;21;16;473,8190002;-6022,737503;
pangan;kedelai;Daerah Istimewa Yogyakarta;2026;2;0,514824924;3523;4325,333333;7554,650879;114,4380039;0,001689803;600;7;1617;3002,431641;0;
pangan;kedelai;Daerah Khusus Ibukota Jakarta;2026;3;0,514824924;0;0;-535,7226563;0;0,001322028;1215;24;23,66666667;473,8190002;-1628,448388;
pangan;kedelai;Gorontalo;2026;3;0,514824924;0;1617;3002,431641;0;0,001393298;796;14;49;473,8190002;-11945,47501;
pangan;kedelai;Jambi;2026;2;0,514824924;29;1202,333333;139,4865875;380,9882328;0,001350283;917;16;44;473,8190002;0;
pangan;kedelai;Jawa Barat;2026;2;0,514824924;2102;12414,66667;25265,33594;1101,966505;0,00319604;384;3;2225,666667;3801,397949;3626,860735;
pangan;kedelai;Jawa Tengah;2026;3;0,514824924;14050;28966;40415,71875;187,6563612;0,006557694;279;2;1481,666667;2743,189453;127,461812;
pangan;kedelai;Jawa Timur;2026;4;0,514824924;40972;40617,66667;47864,38672;16,82218764;0,009170173;228;1;3910,333333;8945,521484;34305,85186;
pangan;kedelai;Kalimantan Barat;2026;2;0,514824924;18;32,33333333;-473,8190002;-2732,327779;0,001321493;1228;26;239;458,452179;-7740,869649;
pangan;kedelai;Kalimantan Selatan;2026;2;0,514824924;77;840,6666667;-4,115945339;-105,3453836;0,001337064;1015;18;1;473,8190002;0;
pangan;kedelai;Kalimantan Tengah;2026;2;0,514824924;4;49;-473,8190002;-11945,47501;0,001318423;1282;31;6,333333333;2661,95166;-38127,88086;
pangan;kedelai;Kalimantan Timur;2026;2;0,514824924;18;13,66666667;-473,8190002;-2732,327779;0,001321475;1229;27;2002;2414,829834;56,60375058;
pangan;kedelai;Kalimantan Utara;2026;3;0,514824924;0;44;-473,8190002;0;0,001322427;1206;22;11307;22640,51758;94,72363962;
pangan;kedelai;Kepulauan Bangka Belitung;2026;2;0,514824924;0;0;-535,7226563;0;0,001322028;1215;24;5,333333333;473,8190002;-23790,95001;
pangan;kedelai;Kepulauan Riau;2026;3;0,514824924;0;1;-473,8190002;0;0,001322387;1208;23;3217,333333;4267,933105;1528,982101;
pangan;kedelai;Lampung;2026;2;0,514824924;123;2558,666667;4608,914551;3647,085001;0,001472752;700;11;40617,66667;47864,38672;16,82218764;
pangan;kedelai;Maluku;2026;2;0,514824924;14;75,66666667;-473,8190002;-3484,42143;0,001321326;1232;28;5195,333333;5055,466309;128,6506698;
pangan;kedelai;Maluku Utara;2026;2;0,514824924;8;16;-473,8190002;-6022,737503;0,001320371;1242;30;3525,666667;5420,174805;270908,7402;
pangan;kedelai;Nusa Tenggara Barat;2026;2;0,514824924;11627;11307;22640,51758;94,72363962;0,003022471;398;4;393;458,452179;-7740,869649;
pangan;kedelai;Nusa Tenggara Timur;2026;2;0,514824924;262;3217,333333;4267,933105;1528,982101;0,001524087;660;10;28966;40415,71875;187,6563612;
pangan;kedelai;Papua;2026;2;0,514824924;31;23,66666667;-473,8190002;-1628,448388;0,001321855;1222;25;215,6666667;458,452179;-536,6211228;
pangan;kedelai;Papua Barat;2026;2;0,514824924;2;5,333333333;-473,8190002;-23790,95001;0,001314395;1300;32;248;458,452179;-1680,869583;
pangan;kedelai;Riau;2026;2;0,514824924;105;215,6666667;-458,452179;-536,6211228;0,001323124;1191;19;2558,666667;4608,914551;3647,085001;
pangan;kedelai;Sulawesi Barat;2026;2;0,514824924;6;239;-458,452179;-7740,869649;0,001320871;1237;29;985,6666667;2,515156746;-99,35673741;
pangan;kedelai;Sulawesi Selatan;2026;2;0,514824924;1542;2002;2414,829834;56,60375058;0,001411761;765;13;840,6666667;4,115945339;-105,3453836;
pangan;kedelai;Sulawesi Tengah;2026;2;0,514824924;2211;5195,333333;5055,466309;128,6506698;0,001759105;571;6;0;535,7226563;0;
pangan;kedelai;Sulawesi Tenggara;2026;2;0,514824924;391;985,6666667;2,515156746;-99,35673741;0,001341635;987;17;0;535,7226563;0;
pangan;kedelai;Sulawesi Utara;2026;2;0,514824924;2;3525,666667;5420,174805;270908,7402;0,001644219;612;9;12414,66667;25265,33594;1101,966505;
pangan;kedelai;Sumatera Barat;2026;2;0,514824924;7;6,333333333;-2661,95166;-38127,88086;0,001300169;1325;33;5420,666667;7907,386719;5548,133371;
pangan;kedelai;Sumatera Selatan;2026;2;0,514824924;29;248;-458,452179;-1680,869583;0,001322981;1195;20;75,66666667;473,8190002;-3484,42143;
pangan;kedelai;Sumatera Utara;2026;2;0,514824924;140;5420,666667;7907,386719;5548,133371;0,001819744;552;5;4325,333333;7554,650879;114,4380039;
Perkebunan;Kelapa;Aceh;2026;3;0,381722906;63319;101887,1111;76418,125;20,68751086;0,021881077;140;12;89123,62778;74190,1875;-2,858094484;
Perkebunan;Kelapa;Bali;2026;3;0,381722906;66470,8;69738,05333;72350,875;8,846102349;0,015443371;179;19;89837;85694,16406;5,460221924;
Perkebunan;Kelapa;Banten;2026;3;0,381722906;45473,66667;74461,77778;47989,19922;5,531844552;0,015979024;176;17;8205,666667;7372,010254;47,83443023;
Perkebunan;Kelapa;Bengkulu;2026;3;0,381722906;7361;8604,444444;9060,351563;23,08587913;0,0023404;463;30;57800;44439,46094;7,327002594;
Perkebunan;Kelapa;Daerah Istimewa Yogyakarta;2026;3;0,381722906;51147,66667;38367,66667;48747,83984;-4,69195758;0,008893308;230;23;126571,2833;76261,3125;18,77989402;
Perkebunan;Kelapa;Daerah Khusus Ibukota Jakarta;2026;4;0,381722906;0;0;5660,379395;0;0,001384235;817;34;111523,7778;123450,5469;20,30419126;
Perkebunan;Kelapa;Gorontalo;2026;3;0,381722906;65312,08;70117,88889;71963,13281;10,18349563;0,015500679;178;18;32685,11111;11279,64551;-5,798851613;
Perkebunan;Kelapa;Jambi;2026;3;0,381722906;114612,3333;115073,5556;110698,1875;-3,415117483;0,025347736;115;9;141172,1111;92898,60156;7,074148019;
Perkebunan;Kelapa;Jawa Barat;2026;2;0,381722906;86761;141172,1111;92898,60156;7,074148019;0,030136815;97;7;70117,88889;71963,13281;10,18349563;
Perkebunan;Kelapa;Jawa Tengah;2026;3;0,381722906;150033,3567;192877,3333;142905,9219;-4,750566774;0,041481626;70;6;0;5660,379395;0;
Perkebunan;Kelapa;Jawa Timur;2026;4;0,381722906;216759,1867;216890,4444;200683,2188;-7,416510536;0,0475005;63;3;74461,77778;47989,19922;5,531844552;
Perkebunan;Kelapa;Kalimantan Barat;2026;3;0,381722906;76373;89123,62778;74190,1875;-2,858094484;0,019424689;154;14;37059,55;18012,14258;9,069753011;
Perkebunan;Kelapa;Kalimantan Selatan;2026;3;0,381722906;24404,33333;36507,33333;27446,11133;12,46408969;0,007988848;245;25;7307,666667;4888,109863;-29,00692491;
Perkebunan;Kelapa;Kalimantan Tengah;2026;4;0,381722906;16514,33333;37059,55;18012,14258;9,069753011;0,007980147;247;26;378930,6667;377046,5938;7,125356802;
Perkebunan;Kelapa;Kalimantan Timur;2026;4;0,381722906;8926,666667;19358,77778;9476,90625;6,16399832;0,004332929;330;28;80541;70513,0625;8,56291762;
Perkebunan;Kelapa;Kalimantan Utara;2026;4;0,381722906;620;1280,497778;5281,140137;751,7967962;0,00140569;771;33;68231,22222;65255,38672;6,115522298;
Perkebunan;Kelapa;Kepulauan Bangka Belitung;2026;3;0,381722906;4986,666667;8205,666667;7372,010254;47,83443023;0,002240225;475;31;262778,3333;252709,3125;-4,808792257;
Perkebunan;Kelapa;Kepulauan Riau;2026;4;0,381722906;11974;32685,11111;11279,64551;-5,798851613;0,007032251;268;27;39111,77778;35038,82031;0,802129783;
Perkebunan;Kelapa;Lampung;2026;3;0,381722906;81257,33333;89837;85694,16406;5,460221924;0,01972068;152;13;36507,33333;27446,11133;12,46408969;
Perkebunan;Kelapa;Maluku;2026;3;0,381722906;108312,6667;114457,1111;106215,8281;-1,935912582;0,025106955;118;10;192877,3333;142905,9219;-4,750566774;
Perkebunan;Kelapa;Maluku Utara;2026;3;0,381722906;205365,3333;204361,8889;201275,0469;-1,991712229;0,044902153;67;5;38367,66667;48747,83984;-4,69195758;
Perkebunan;Kelapa;Nusa Tenggara Barat;2026;3;0,381722906;49461,66667;57885,61;52059,75391;5,25272886;0,012710807;198;21;204361,8889;201275,0469;-1,991712229;
Perkebunan;Kelapa;Nusa Tenggara Timur;2026;3;0,381722906;64203,89;126571,2833;76261,3125;18,77989402;0,026893527;109;8;115073,5556;110698,1875;-3,415117483;
Perkebunan;Kelapa;Papua;2026;3;0,381722906;11631,33333;17355,22222;11170,36426;-3,963166236;0,003974799;344;29;214433,8889;196256,5156;-1,04716824;
Perkebunan;Kelapa;Papua Barat;2026;4;0,381722906;6885,333333;7307,666667;4888,109863;-29,00692491;0,002089706;494;32;85319,88889;93792,28125;16,2512472;
Perkebunan;Kelapa;Riau;2026;2;0,381722906;351967,6433;378930,6667;377046,5938;7,125356802;0,082436125;37;1;101887,1111;76418,125;20,68751086;
Perkebunan;Kelapa;Sulawesi Barat;2026;3;0,381722906;34760;39111,77778;35038,82031;0,802129783;0,008673078;232;24;17355,22222;11170,36426;-3,963166236;
Perkebunan;Kelapa;Sulawesi Selatan;2026;3;0,381722906;64951,33333;80541;70513,0625;8,56291762;0,017555625;163;16;1280,497778;5281,140137;751,7967962;
Perkebunan;Kelapa;Sulawesi Tengah;2026;3;0,381722906;198333,4;214433,8889;196256,5156;-1,04716824;0,046742907;64;4;8604,444444;9060,351563;23,08587913;
Perkebunan;Kelapa;Sulawesi Tenggara;2026;3;0,381722906;41405,66667;57800;44439,46094;7,327002594;0,012549505;200;22;57885,61;52059,75391;5,25272886;
Perkebunan;Kelapa;Sulawesi Utara;2026;4;0,381722906;265475,4767;262778,3333;252709,3125;-4,808792257;0,057584924;49;2;69738,05333;72350,875;8,846102349;
Perkebunan;Kelapa;Sumatera Barat;2026;3;0,381722906;80680,66667;85319,88889;93792,28125;16,2512472;0,018899039;160;15;19358,77778;9476,90625;6,16399832;
Perkebunan;Kelapa;Sumatera Selatan;2026;3;0,381722906;61494,66667;68231,22222;65255,38672;6,115522298;0,015019548;183;20;114457,1111;106215,8281;-1,935912582;
Perkebunan;Kelapa;Sumatera Utara;2026;3;0,381722906;102615,3333;111523,7778;123450,5469;20,30419126;0,024623004;120;11;216890,4444;200683,2188;-7,416510536;
Perkebunan;Kelapa Sawit;Aceh;2026;4;0,488404132;1042963,333;477039,2222;1129462,375;8,293584146;0,124268268;26;11;0;6040,384766;0;
Perkebunan;Kelapa Sawit;Bali;2026;1;0,488404132;0;0;4093,294434;0;0,001363644;858;29;141506,8889;365697,1875;-10,16164947;
Perkebunan;Kelapa Sawit;Banten;2026;4;0,488404132;32433,33333;18438,55556;33718,55859;3,962667812;0,00473241;318;21;5555;27567,96484;32,15918204;
Perkebunan;Kelapa Sawit;Bengkulu;2026;4;0,488404132;1330452;423187,4444;1451396;9,09044445;0,129839222;23;10;0;4815,628906;0;
Perkebunan;Kelapa Sawit;Daerah Istimewa Yogyakarta;2026;1;0,488404132;0;0;4093,294434;0;0,001363644;858;29;67454,22222;80812,01563;12,05992599;
Perkebunan;Kelapa Sawit;Daerah Khusus Ibukota Jakarta;2026;1;0,488404132;0;0;4093,294434;0;0,001363644;858;29;0;4093,294434;0;
Perkebunan;Kelapa Sawit;Gorontalo;2026;4;0,488404132;22239;12793,88889;31125,91016;39,9609252;0,003568592;363;23;0;3985,213135;0;
Perkebunan;Kelapa Sawit;Jambi;2026;4;0,488404132;2280945,333;967377,2222;2103509,75;-7,779037083;0,252060336;14;7;12793,88889;31125,91016;39,9609252;
Perkebunan;Kelapa Sawit;Jawa Barat;2026;2;0,488404132;41499,33333;15544,33333;46126,01953;11,14882054;0,00469644;320;22;0;4093,294434;0;
Perkebunan;Kelapa Sawit;Jawa Tengah;2026;1;0,488404132;0;0;4815,628906;0;0,001372744;836;28;56064,55556;123003,4453;-5,397489659;
Perkebunan;Kelapa Sawit;Jawa Timur;2026;1;0,488404132;0;0;6040,384766;0;0,001389696;806;27;146991,3333;355169,6563;-5,629670318;
Perkebunan;Kelapa Sawit;Kalimantan Barat;2026;2;0,488404132;5097886;2160540,778;5119259,5;0,419262024;0,563996798;6;3;18438,55556;33718,55859;3,962667812;
Perkebunan;Kelapa Sawit;Kalimantan Selatan;2026;4;0,488404132;1314509,333;479983,6667;1349206,625;2,639562214;0,135775935;21;8;967377,2222;2103509,75;-7,779037083;
Perkebunan;Kelapa Sawit;Kalimantan Tengah;2026;2;0,488404132;8096193;2164240,889;8155710;0,735123286;0,707043034;2;2;0;4093,294434;0;
Perkebunan;Kelapa Sawit;Kalimantan Timur;2026;4;0,488404132;3953034,333;1455596;4276162,5;8,174180627;0,41336121;10;5;0;4093,294434;0;
Perkebunan;Kelapa Sawit;Kalimantan Utara;2026;4;0,488404132;601341,3333;236025,1111;665267,375;10,63057504;0,065699532;46;13;479983,6667;1349206,625;2,639562214;
Perkebunan;Kelapa Sawit;Kepulauan Bangka Belitung;2026;4;0,488404132;872505,6667;259333,7778;873821,8125;0,15084668;0,080952021;38;12;2160540,778;5119259,5;0,419262024;
Perkebunan;Kelapa Sawit;Kepulauan Riau;2026;4;0,488404132;21058,33333;7487,111111;26733,9082;26,95168122;0,002700471;422;25;63889,66667;76382,6875;4,378353664;
Perkebunan;Kelapa Sawit;Lampung;2026;4;0,488404132;437634,3333;194871,3333;408483,9063;-6,660909545;0,050270392;59;14;2164240,889;8155710;0,735123286;
Perkebunan;Kelapa Sawit;Maluku;2026;4;0,488404132;20780;10172,33333;28220,19727;35,80460667;0,003087065;391;24;96068,55556;420675,4063;-12,80549613;
Perkebunan;Kelapa Sawit;Maluku Utara;2026;4;0,488404132;20859,66667;5555;27567,96484;32,15918204;0,002502522;441;26;3328914,111;9120786;0,976695583;
Perkebunan;Kelapa Sawit;Nusa Tenggara Barat;2026;1;0,488404132;0;0;4093,294434;0;0,001363644;858;29;442235,8889;1452705,5;3,959999609;
Perkebunan;Kelapa Sawit;Nusa Tenggara Timur;2026;1;0,488404132;0;0;3985,213135;0;0,00136234;870;30;1353866,667;5384982,5;6,436055342;
Perkebunan;Kelapa Sawit;Papua;2026;4;0,488404132;482456,3333;96068,55556;420675,4063;-12,80549613;0,037386468;79;17;259333,7778;873821,8125;0,15084668;
Perkebunan;Kelapa Sawit;Papua Barat;2026;4;0,488404132;73178,66667;63889,66667;76382,6875;4,378353664;0,014429824;187;20;10172,33333;28220,19727;35,80460667;
Perkebunan;Kelapa Sawit;Riau;2026;4;0,488404132;9032565,333;3328914,111;9120786;0,976695583;0,891766828;1;1;477039,2222;1129462,375;8,293584146;
Perkebunan;Kelapa Sawit;Sulawesi Barat;2026;4;0,488404132;376357,3333;146991,3333;355169,6563;-5,629670318;0,039911322;75;16;236025,1111;665267,375;10,63057504;
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2026;4;0,488404132;130021,3333;56064,55556;123003,4453;-5,397489659;0,014767091;185;19;194871,3333;408483,9063;-6,660909545;
Perkebunan;Kelapa Sawit;Sulawesi Tengah;2026;4;0,488404132;407061,3333;141506,8889;365697,1875;-10,16164947;0,040062957;73;15;1455596;4276162,5;8,174180627;
Perkebunan;Kelapa Sawit;Sulawesi Tenggara;2026;4;0,488404132;72115;67454,22222;80812,01563;12,05992599;0,015155615;182;18;7487,111111;26733,9082;26,95168122;
Perkebunan;Kelapa Sawit;Sulawesi Utara;2026;2;0,488404132;0;0;4093,294434;0;0,001363644;858;29;1248827,556;4325576,5;7,099361674;
Perkebunan;Kelapa Sawit;Sumatera Barat;2026;4;0,488404132;1397369,667;442235,8889;1452705,5;3,959999609;0,134523236;22;9;15544,33333;46126,01953;11,14882054;
Perkebunan;Kelapa Sawit;Sumatera Selatan;2026;4;0,488404132;4038844,333;1248827,556;4325576,5;7,099361674;0,386485754;11;6;0;4093,294434;0;
Perkebunan;Kelapa Sawit;Sumatera Utara;2026;4;0,488404132;5059359,333;1353866,667;5384982,5;6,436055342;0,452651108;7;4;423187,4444;1451396;9,09044445;
Perkebunan;Kemiri;Aceh;2026;1;0,536039226;8553,666667;16605;8777,37793;2,615384393;0,003791174;352;3;29;901,1258545;-90212,58545;
Perkebunan;Kemiri;Bali;2026;3;0,536039226;12,66666667;39;-901,1258545;-7214,151483;0,001317627;1289;23;5744,777778;2180,714355;50,42867479;
Perkebunan;Kemiri;Banten;2026;3;0,536039226;1;29;-901,1258545;-90212,58545;0,001289682;1328;28;10844,44444;14994,6709;4,279319151;
Perkebunan;Kemiri;Bengkulu;2026;1;0,536039226;677;1296,111111;244,3965149;-63,90007166;0,001355143;892;14;37,33333333;901,1258545;-8051,110481;
Perkebunan;Kemiri;Daerah Istimewa Yogyakarta;2026;3;0,536039226;1;42;-901,1258545;-90212,58545;0,0012897;1327;27;2791,111111;2131,067627;-30,2889229;
Perkebunan;Kemiri;Daerah Khusus Ibukota Jakarta;2026;3;0,536039226;0;0;-947,8900146;0;0,001319779;1265;22;2753;1381,28186;12,48223618;
Perkebunan;Kemiri;Gorontalo;2026;1;0,536039226;4459;8437,444444;2243,255615;-49,69150897;0,002233756;476;6;0;947,8900146;0;
Perkebunan;Kemiri;Jambi;2026;3;0,536039226;204;653,6666667;-294,4528198;-244,3396176;0,001330612;1114;19;359,7777778;885,7592773;-445,5497831;
Perkebunan;Kemiri;Jawa Barat;2026;2;0,536039226;246,6666667;1464;864,6049805;250,5155326;0,001366754;846;13;2947;2439,744385;71,41061251;
Perkebunan;Kemiri;Jawa Tengah;2026;4;0,536039226;13,66666667;60,88888889;-52,45439148;-483,8126206;0,001324886;1172;20;17,11111111;901,1258545;-33892,21954;
Perkebunan;Kemiri;Jawa Timur;2026;1;0,536039226;30,66666667;107,1111111;1268,208008;4035,460895;0,001336274;1025;17;104,7777778;885,7592773;-8671,863974;
Perkebunan;Kemiri;Kalimantan Barat;2026;3;0,536039226;134,3333333;1146,666667;-420,5443115;-413,0602815;0,001344425;956;15;947,8888889;420,5443115;-317,1485257;
Perkebunan;Kemiri;Kalimantan Selatan;2026;2;0,536039226;1423,333333;2947;2439,744385;71,41061251;0,00148273;692;8;653,6666667;294,4528198;-244,3396176;
Perkebunan;Kemiri;Kalimantan Tengah;2026;3;0,536039226;11,33333333;37,33333333;-901,1258545;-8051,110481;0,001317343;1292;25;831;431,4242554;-181,145628;
Perkebunan;Kemiri;Kalimantan Timur;2026;3;0,536039226;193,6666667;947,8888889;-420,5443115;-317,1485257;0,001337633;1012;16;0;947,8900146;0;
Perkebunan;Kemiri;Kalimantan Utara;2026;3;0,536039226;0;0;-947,8900146;0;0,001319779;1265;22;80095,44444;29001,49023;5,861596972;
Perkebunan;Kemiri;Kepulauan Bangka Belitung;2026;3;0,536039226;10,33333333;104,7777778;-885,7592773;-8671,863974;0,001317387;1291;24;2492,444444;2381,268555;131,4157973;
Perkebunan;Kemiri;Kepulauan Riau;2026;3;0,536039226;0;0;-947,8900146;0;0,001319779;1265;22;0;947,8900146;0;
Perkebunan;Kemiri;Lampung;2026;1;0,536039226;256,3333333;359,7777778;-885,7592773;-445,5497831;0,001322248;1209;21;0;947,8900146;0;
Perkebunan;Kemiri;Maluku;2026;3;0,536039226;2,666666667;17,11111111;-901,1258545;-33892,21954;0,001308623;1317;26;2161,666667;285,5672913;-121,4389858;
Perkebunan;Kemiri;Maluku Utara;2026;3;0,536039226;0;0;-947,8900146;0;0,001319779;1265;22;0;947,8900146;0;
Perkebunan;Kemiri;Nusa Tenggara Barat;2026;1;0,536039226;1228;2753;1381,28186;12,48223618;0,001456789;710;10;60,88888889;52,45439148;-483,8126206;
Perkebunan;Kemiri;Nusa Tenggara Timur;2026;2;0,536039226;27395,66667;80095,44444;29001,49023;5,861596972;0,01691383;166;1;16605;8777,37793;2,615384393;
Perkebunan;Kemiri;Papua;2026;3;0,536039226;0;0;-947,8900146;0;0,001319779;1265;22;0;947,8900146;0;
Perkebunan;Kemiri;Papua Barat;2026;3;0,536039226;0;0;-947,8900146;0;0,001319779;1265;22;10770,11111;4603,381348;-17,1557046;
Perkebunan;Kemiri;Riau;2026;3;0,536039226;0;0;-947,8900146;0;0,001319779;1265;22;28844,88889;11513,75098;-13,22165378;
Perkebunan;Kemiri;Sulawesi Barat;2026;1;0,536039226;5556,666667;10770,11111;4603,381348;-17,1557046;0,002657204;425;5;42;901,1258545;-90212,58545;
Perkebunan;Kemiri;Sulawesi Selatan;2026;4;0,536039226;13268;28844,88889;11513,75098;-13,22165378;0,006261918;287;2;39;901,1258545;-7214,151483;
Perkebunan;Kemiri;Sulawesi Tengah;2026;3;0,536039226;1449,666667;5744,777778;2180,714355;50,42867479;0,001805745;557;7;8437,444444;2243,255615;-49,69150897;
Perkebunan;Kemiri;Sulawesi Tenggara;2026;1;0,536039226;1029;2492,444444;2381,268555;131,4157973;0,001444138;720;11;107,1111111;1268,208008;4035,460895;
Perkebunan;Kemiri;Sulawesi Utara;2026;2;0,536039226;531,6666667;831;-431,4242554;-181,145628;0,001334444;1050;18;0;947,8900146;0;
Perkebunan;Kemiri;Sumatera Barat;2026;1;0,536039226;1332;2161,666667;-285,5672913;-121,4389858;0,001400955;777;12;1146,666667;420,5443115;-413,0602815;
Perkebunan;Kemiri;Sumatera Selatan;2026;1;0,536039226;3057;2791,111111;2131,067627;-30,2889229;0,001473546;698;9;1464;864,6049805;250,5155326;
Perkebunan;Kemiri;Sumatera Utara;2026;4;0,536039226;14379,33333;10844,44444;14994,6709;4,279319151;0,002862457;407;4;1296,111111;244,3965149;-63,90007166;
Hortikultura;Kentang;Aceh;2026;2;0,515561368;11475,91;1115,9;5838,624512;-49,12277535;0,001530379;656;9;10996,32222;255350,5781;2,393238115;
Hortikultura;Kentang;Bali;2026;2;0,515561368;148,2126667;17,11111111;-810,6815796;-646,97186;0,001320319;1244;16;0;868,3364258;0;
Hortikultura;Kentang;Banten;2026;1;0,515561368;1,733333333;0,111111111;-810,6815796;-46870,09113;0,001304732;1321;22;1290,827778;65315,67969;168,2128467;
Hortikultura;Kentang;Bengkulu;2026;2;0,515561368;3593;251,8888889;-414,8122559;-111,5450113;0,001337275;1013;10;16140,64;319599,25;16,45874295;
Hortikultura;Kentang;Daerah Istimewa Yogyakarta;2026;1;0,515561368;0,333333333;2,222222222;-810,6815796;-243304,4739;0,001238673;1331;24;7235,205556;144758,375;2,265907371;
Hortikultura;Kentang;Daerah Khusus Ibukota Jakarta;2026;1;0,515561368;0;0;-868,3364258;0;0,001320194;1247;18;0;868,3364258;0;
Hortikultura;Kentang;Gorontalo;2026;1;0,515561368;0;0;-868,3364258;0;0,001320194;1247;18;49,55555556;810,6815796;-665,7233633;
