subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;silhouette_score_komoditas;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;prediksi_produktivitas_2026
Pangan;Kacang Hijau;Bengkulu;2026;9,969659367;177,6666667;1;0,506440493;174,1532415;-226,9160156;226,9160156;1256,333333;5109,888889;525,2222222;745,418457;525,2222222;-40,66714325;0,012774929;359;23;9,969659367
Pangan;Kacang Hijau;Daerah Istimewa Yogyakarta;2026;8,512015504;461,3333333;1;0,506440493;533,3720709;-249,519043;249,519043;0;0;0;-514,9988403;0;0;0,000153554;1312;30;8,512015504
Pangan;Kacang Hijau;Daerah Khusus Ibukota Jakarta;2026;0;0;2;0,506440493;0;-358,8416748;358,8416748;22023;69158,33333;511,8888889;24357,21484;511,8888889;10,59898671;0,018709273;255;3;0
Pangan;Kacang Hijau;Gorontalo;2026;11,49952381;10,66666667;1;0,506440493;14,04869333;-391,816803;391,816803;324,6666667;866;509,2222222;-491,3642273;509,2222222;-251,3442179;0,012343203;367;10;11,49952381
Pangan;Kacang Hijau;Jambi;2026;9,508830409;61;1;0,506440493;63,40558022;-22,49968719;22,49968719;5,333333333;155,4444444;388,1111111;-787,4728394;388,1111111;-14865,11574;0,009427973;429;17;9,508830409
Pangan;Kacang Hijau;Jawa Barat;2026;9,631839877;3061,333333;1;0,506440493;2172,618763;4855,71875;4855,71875;2;9,333333333;317,5555556;-875,0471802;317,5555556;-43852,35901;0,007724683;480;24;9,631839877
Pangan;Kacang Hijau;Jawa Tengah;2026;8,51534515;62362;3;0,506440493;47083,57945;49148,80469;49148,80469;36;315,7777778;182,6666667;-813,7766113;182,6666667;-2360,490587;0,004457133;621;31;8,51534515
Pangan;Kacang Hijau;Jawa Timur;2026;11,7632185;34576;3;0,506440493;38280,76327;45251,49219;45251,49219;12328;24104,22222;737,6666667;11597,24219;737,6666667;-5,927626643;0,018511576;257;4;11,7632185
Pangan;Kacang Hijau;Kalimantan Barat;2026;9,995806452;85,66666667;1;0,506440493;79,6612769;-35,28534698;35,28534698;8,333333333;22;363,6666667;-875,0471802;363,6666667;-10600,56616;0,008838187;443;11;9,995806452
Pangan;Kacang Hijau;Kalimantan Selatan;2026;10,21666667;56;1;0,506440493;50,89595099;-22,49968719;22,49968719;197,6666667;2520,222222;149,4444444;743,6585083;149,4444444;276,2184696;0,003688884;672;18;10,21666667
Pangan;Kacang Hijau;Kalimantan Tengah;2026;11,1;8,666666667;1;0,506440493;10,70638556;240,2785797;240,2785797;0;0;0;-448,2593994;0;0;0,000156684;1302;22;11,1
Pangan;Kacang Hijau;Kalimantan Timur;2026;10,14358974;33;1;0,506440493;33,41309117;-35,28534698;35,28534698;0;0,166666667;0;-452,0211792;0;0;0,000156507;1309;23;10,14358974
Pangan;Kacang Hijau;Kalimantan Utara;2026;12,30333333;4,333333333;1;0,506440493;6,997005556;32,10050201;32,10050201;37290;53386,33333;1191,666667;39077,40234;1191,666667;4,793248441;0,03070558;149;5;12,30333333
Pangan;Kacang Hijau;Kepulauan Bangka Belitung;2026;5,556666667;0;1;0,506440493;0,232511111;-1188,645508;1188,645508;1580;3143,222222;889,8888889;1360,473999;889,8888889;-13,89405069;0,021426603;226;12;5,556666667
Pangan;Kacang Hijau;Kepulauan Riau;2026;0;0;2;0,506440493;0;-358,8416748;358,8416748;8457,333333;24017,11111;658,4444444;8842,25;658,4444444;4,551276998;0,016675905;282;19;0
Pangan;Kacang Hijau;Lampung;2026;9,074547152;365;1;0,506440493;382,865454;-279,9416809;279,9416809;2033,666667;7595,444444;522,1111111;2012,28479;522,1111111;-1,051395343;0,01275555;360;26;9,074547152
Pangan;Kacang Hijau;Maluku;2026;7,028913525;347;1;0,506440493;223,1712855;-352,789917;352,789917;479;6794,333333;230,7777778;1113,82373;230,7777778;132,5310502;0,005794368;557;33;7,028913525
Pangan;Kacang Hijau;Maluku Utara;2026;10,88;128,6666667;1;0,506440493;121,1166383;32,10050201;32,10050201;109,3333333;607,6666667;311,5555556;-530,4499512;311,5555556;-585,1676383;0,007581616;486;6;10,88
Pangan;Kacang Hijau;Nusa Tenggara Barat;2026;12,66742733;8551,333333;1;0,506440493;10646,38513;10484,32129;10484,32129;59;197;245;-877,7391357;245;-1587,69345;0,005968988;551;13;12,66742733
Pangan;Kacang Hijau;Nusa Tenggara Timur;2026;7,042712832;9255,666667;1;0,506440493;6148,964967;12663,47559;12663,47559;24,33333333;243,1111111;138,2222222;-1020,912537;138,2222222;-4295,530972;0,003376362;700;20;7,042712832
Pangan;Kacang Hijau;Papua;2026;4,31942029;34;1;0,506440493;30,51130612;-552,9154663;552,9154663;0;0;0;-448,2593994;0;0;0,000156684;1302;25;4,31942029
Pangan;Kacang Hijau;Papua Barat;2026;2;2;1;0,506440493;1,633723333;-1541,706909;1541,706909;4;0;0;-453,554718;0;-11438,86795;0,000156436;1310;28;2
Pangan;Kacang Hijau;Riau;2026;11,03372549;63,66666667;1;0,506440493;65,03069954;240,2785797;240,2785797;139856,6667;186242;1339;128671,7813;1339;-7,997391675;0,050075137;87;7;11,03372549
Pangan;Kacang Hijau;Sulawesi Barat;2026;8,633613054;269,6666667;1;0,506440493;221,8748587;-279,9416809;279,9416809;20996,33333;38430,33333;1356;23010,1582;1356;9,591316911;0,033405294;136;14;8,633613054
Pangan;Kacang Hijau;Sulawesi Selatan;2026;11,15364325;3434,666667;1;0,506440493;3237,050611;4131,173828;4131,173828;196,6666667;792;508,8888889;-491,3642273;508,8888889;-349,8462173;0,01233484;368;21;11,15364325
Pangan;Kacang Hijau;Sulawesi Tengah;2026;8,239232915;246;1;0,506440493;268,7159665;-352,789917;352,789917;0;0;0;-448,2593994;0;0;0,000156684;1302;26;8,239232915
Pangan;Kacang Hijau;Sulawesi Tenggara;2026;9,49;277,6666667;1;0,506440493;204,8590584;-306,6873779;306,6873779;30911,66667;46398,11111;1845,111111;31374,28906;1845,111111;1,4965948;0,044838335;98;1;9,49
Pangan;Kacang Hijau;Sulawesi Utara;2026;11,99666667;150,6666667;1;0,506440493;210,9255256;244,0403442;244,0403442;38,33333333;71,55555556;521,2222222;-835,9613647;521,2222222;-2280,768778;0,012628158;364;8;11,99666667
Pangan;Kacang Hijau;Sumatera Barat;2026;9,709319728;167,6666667;1;0,506440493;142,3058425;-994,4277954;994,4277954;40,33333333;682,6666667;78,66666667;-438,7529602;78,66666667;-1187,817257;0,001933585;870;15;9,709319728
Pangan;Kacang Hijau;Sumatera Selatan;2026;7,522386831;217;1;0,506440493;181,4165333;-466,0048218;466,0048218;0;0;0;-448,2593994;0;0;0,000156684;1302;17;7,522386831
Pangan;Kacang Hijau;Sumatera Utara;2026;9,248535454;1109,666667;1;0,506440493;1233,506038;2289,734375;2289,734375;0;0;0;-448,2593994;0;0;0,000156684;1302;17;9,248535454
Pangan;Kacang Tanah;Aceh;2026;15,10170604;983;2;0,46112208;1144,61811;474,390625;474,390625;5878,333333;2684,444444;2698,222222;7349,95459;2698,222222;25,03466838;0,062694067;72;3;15,10170604
Pangan;Kacang Tanah;Bali;2026;11,98534459;3080;2;0,46112208;3170,106797;3468,702637;3468,702637;1610;1407,333333;1557,888889;-825,0805664;1557,888889;-151,2472401;0,036999346;123;10;11,98534459
Pangan;Kacang Tanah;Banten;2026;10,8453837;2002,333333;2;0,46112208;2165,798866;3340,090088;3340,090088;454;845,2222222;828,2222222;-671,8550415;828,2222222;-247,985692;0,019949679;241;17;10,8453837
Pangan;Kacang Tanah;Bengkulu;2026;11,88828786;1029;2;0,46112208;1065,539877;359,6541138;359,6541138;76,33333333;503,7777778;261,4444444;-841,2077637;261,4444444;-1202,018904;0,006368375;536;24;11,88828786
Pangan;Kacang Tanah;Daerah Istimewa Yogyakarta;2026;10,90049732;55225,66667;1;0,46112208;62472,51692;64349,57813;64349,57813;0;0;0;-514,9988403;0;0;0,000153554;1312;30;10,90049732
Pangan;Kacang Tanah;Daerah Khusus Ibukota Jakarta;2026;0;0;3;0,46112208;0;-358,8416748;358,8416748;21739,66667;46001,77778;657,4444444;22784,9707;657,4444444;4,808279963;0,018493701;258;4;0
Pangan;Kacang Tanah;Gorontalo;2026;11,20592593;165;2;0,46112208;222,8239929;-388,0550232;388,0550232;9265;37728,33333;395,7777778;8254,992188;395,7777778;-10,90132555;0,012275446;370;11;11,20592593
Pangan;Kacang Tanah;Jambi;2026;16,4461593;747,6666667;2;0,46112208;1154,984661;14,05539227;14,05539227;5786,333333;33954,55556;265,7777778;6839,300293;265,7777778;18,19748188;0,009427202;430;18;16,4461593
Pangan;Kacang Tanah;Jawa Barat;2026;15,94763967;17574;2;0,46112208;28064,14006;31830,61133;31830,61133;2851;15773,22222;281,3333333;4049,115479;281,3333333;42,0243942;0,007563983;488;25;15,94763967
Pangan;Kacang Tanah;Jawa Tengah;2026;13,44266583;37653,33333;2;0,46112208;50728,52037;49569,26953;49569,26953;0;0;0;-514,9988403;0;0;0,000153554;1312;32;13,44266583
Pangan;Kacang Tanah;Jawa Timur;2026;13,25264318;76290,66667;1;0,46112208;99226,83467;95784,92969;95784,92969;1092,333333;6493,955556;636,1111111;1818,10083;636,1111111;66,44194355;0,015446839;308;5;13,25264318
Pangan;Kacang Tanah;Kalimantan Barat;2026;10,23036304;521,6666667;2;0,46112208;528,2876128;-203,4165955;203,4165955;6,333333333;23;355,3333333;-962,336731;355,3333333;-15294,79049;0,00863702;451;12;10,23036304
Pangan;Kacang Tanah;Kalimantan Selatan;2026;12,45571429;1780;2;0,46112208;2163,607554;2329,954102;2329,954102;0,093333333;94,77777778;11,22111111;-481,2341614;11,22111111;-515708,03;0,000315898;1220;19;12,45571429
Pangan;Kacang Tanah;Kalimantan Tengah;2026;13,1077193;151;2;0,46112208;175,6622435;-365,3742981;365,3742981;0;0;0;-448,2593994;0;0;0,000156684;1302;22;13,1077193
Pangan;Kacang Tanah;Kalimantan Timur;2026;13,43355759;366;2;0,46112208;487,86258;-365,3742981;365,3742981;0;0;0;-650,4591675;0;0;0,000147201;1316;24;13,43355759
Pangan;Kacang Tanah;Kalimantan Utara;2026;11,52352941;47;2;0,46112208;61,86432317;-391,816803;391,816803;8;26;1262,444444;-784,234375;1262,444444;-9902,929688;0,030148309;153;6;11,52352941
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2026;10,77987342;179,6666667;2;0,46112208;189,4749375;-306,6873779;306,6873779;21025,66667;61095,11111;705,8888889;23561,31445;705,8888889;12,05977355;0,021100178;229;13;10,77987342
Pangan;Kacang Tanah;Kepulauan Riau;2026;10,83494253;50,33333333;2;0,46112208;60,96254153;-310,4491577;310,4491577;2784;4950,666667;686,7777778;2085,247803;686,7777778;-25,09885766;0,016629666;283;20;10,83494253
Pangan;Kacang Tanah;Lampung;2026;14,03679026;1061,333333;2;0,46112208;1335,380209;524,6636963;524,6636963;813;2761,777778;484,8888889;1222,913208;484,8888889;50,41982878;0,011775576;383;27;14,03679026
Pangan;Kacang Tanah;Maluku;2026;13,08990213;768,3333333;2;0,46112208;994,4953947;-31,45819473;31,45819473;0;0;0;-448,2593994;0;0;0,000156684;1302;34;13,08990213
Pangan;Kacang Tanah;Maluku Utara;2026;13,07777778;538;2;0,46112208;662,5504282;-262,1034241;262,1034241;5075,333333;22246,77778;249,8888889;6258,620117;249,8888889;23,31446441;0,007578051;487;7;13,07777778
Pangan;Kacang Tanah;Nusa Tenggara Barat;2026;16,89855996;13980,33333;2;0,46112208;24579,5998;30315,8125;30315,8125;17;145,2222222;240,3333333;-877,7391357;240,3333333;-5263,171387;0,005855776;554;14;16,89855996
Pangan;Kacang Tanah;Nusa Tenggara Timur;2026;9,564460866;7242;2;0,46112208;6458,731894;8749,175781;8749,175781;37,33333333;627,1111111;70,11111111;-251,1294403;70,11111111;-772,6681437;0,001726131;900;21;9,564460866
Pangan;Kacang Tanah;Papua;2026;8,302217195;144;3;0,46112208;207,2331733;-627,144165;627,144165;0;0;0;-448,2593994;0;0;0,000156684;1302;25;8,302217195
Pangan;Kacang Tanah;Papua Barat;2026;13,28;61;2;0,46112208;77,94115225;-369,1360779;369,1360779;680724;784593,5556;2034,555556;688093,125;2034,555556;1,082542264;0,167931701;27;1;13,28
Pangan;Kacang Tanah;Riau;2026;13,01100457;348,6666667;2;0,46112208;477,6316091;-365,3742981;365,3742981;98450;143339,1111;1633,111111;92671,90625;1633,111111;-5,869064246;0,048891369;90;8;13,01100457
Pangan;Kacang Tanah;Sulawesi Barat;2026;10,53252525;235;2;0,46112208;193,9034356;-306,6873779;306,6873779;17224;19632;1265,555556;18310,55859;1265,555556;6,30839871;0,0305923;150;15;10,53252525
Pangan;Kacang Tanah;Sulawesi Selatan;2026;13,05013422;8669;2;0,46112208;9904,618352;12114,8291;12114,8291;683,6666667;6395,555556;319;2027,827759;319;196,6105937;0,007874709;474;22;13,05013422
Pangan;Kacang Tanah;Sulawesi Tengah;2026;13,40952912;1233,666667;2;0,46112208;1442,874992;610,6025391;610,6025391;0;0;0;-448,2593994;0;0;0,000156684;1302;26;13,40952912
Pangan;Kacang Tanah;Sulawesi Tenggara;2026;8,331370352;2381;3;0,46112208;1942,386999;2444,448242;2444,448242;2835;2829,777778;1445;3345,049805;1445;17,99117477;0,034409532;135;2;8,331370352
Pangan;Kacang Tanah;Sulawesi Utara;2026;14,8795782;1075,333333;2;0,46112208;1468,079678;608,5247803;608,5247803;82,33333333;294;500,2222222;-129,6731873;500,2222222;-257,4977983;0,012125459;373;9;14,8795782
Pangan;Kacang Tanah;Sumatera Barat;2026;13,98531136;2170,666667;2;0,46112208;2874,283617;1678,420654;1678,420654;0,023333333;16,11111111;23,66666667;-413,0398865;23,66666667;-1770270,942;0,000600133;1094;16;13,98531136
Pangan;Kacang Tanah;Sumatera Selatan;2026;14,23608501;874;2;0,46112208;1189,888166;-31,45819473;31,45819473;0;0;0;-448,2593994;0;0;0,000156684;1302;17;14,23608501
Pangan;Kacang Tanah;Sumatera Utara;2026;13,84876801;4381,333333;2;0,46112208;5271,845417;8264,016602;8264,016602;0;0;0;-448,2593994;0;0;0,000156684;1302;17;13,84876801
Pangan;Kedelai;Aceh;2026;15,65137255;3910,333333;1;0,346757017;5868,963764;5727,640137;5727,640137;3737,333333;2906,555556;2044,666667;4826,269531;2044,666667;29,13671596;0,048121085;91;4;15,65137255
Pangan;Kedelai;Bali;2026;18,31333333;1481,666667;1;0,346757017;2023,109444;2229,168213;2229,168213;17,33333333;79,66666667;1480,222222;-1257,479858;1480,222222;-7354,691491;0,035199085;128;11;18,31333333
Pangan;Kedelai;Banten;2026;16,79206897;2225,666667;1;0,346757017;4040,493177;2388,55127;2388,55127;110,6666667;250,1111111;769,5555556;-928,8779907;769,5555556;-939,347582;0,018555291;256;18;16,79206897
Pangan;Kedelai;Bengkulu;2026;17,52;393;1;0,346757017;645,9188089;-216,589859;216,589859;49;661,1111111;196,6666667;-623,4932861;196,6666667;-1372,435278;0,004798978;598;25;17,52
Pangan;Kedelai;Daerah Istimewa Yogyakarta;2026;13,55319728;4325,333333;1;0,346757017;4420,890519;6337,458984;6337,458984;0;0;0;-514,9988403;0;0;0,000153554;1312;30;13,55319728
Pangan;Kedelai;Daerah Khusus Ibukota Jakarta;2026;0;0;4;0,346757017;0;-425,5811768;425,5811768;13951;34912,66667;583,7777778;13066,24414;583,7777778;-6,341881294;0,015838575;299;5;0
Pangan;Kedelai;Gorontalo;2026;10,36666667;1617;4;0,346757017;3608,724713;2486,263184;2486,263184;4080,666667;19445,44444;425,4444444;4228,994629;425,4444444;3,634895333;0,011064603;398;12;10,36666667
Pangan;Kedelai;Jambi;2026;17,31037037;1202,333333;1;0,346757017;2655,149614;650,8208618;650,8208618;1,666666667;7;387,2222222;-968,8771362;387,2222222;-58232,62817;0,009406149;431;19;17,31037037
Pangan;Kedelai;Jawa Barat;2026;15,54549083;12414,66667;1;0,346757017;23798,57754;48674,10156;48674,10156;143,3333333;1384,222222;284,6666667;180,4471588;284,6666667;25,89336661;0,006937417;510;26;15,54549083
Pangan;Kedelai;Jawa Tengah;2026;18,80571627;28966;1;0,346757017;37770,18823;45685,49219;45685,49219;0;0;0;-514,9988403;0;0;0,000153554;1312;32;18,80571627
Pangan;Kedelai;Jawa Timur;2026;17,21954702;40617,66667;1;0,346757017;66116,07835;49261,33984;49261,33984;1078,666667;3019,222222;590,2222222;1299,805298;590,2222222;20,5011092;0,014301208;331;6;17,21954702
Pangan;Kedelai;Kalimantan Barat;2026;15,25333333;32,33333333;1;0,346757017;42,56804775;-369,1360779;369,1360779;2207;8144,333333;323;2033,604248;323;-7,856626731;0,008036332;465;13;15,25333333
Pangan;Kedelai;Kalimantan Selatan;2026;16,34304348;840,6666667;1;0,346757017;1583,923583;14,05539227;14,05539227;0;0;0;1119,9375;0;0;0,000230262;1273;20;16,34304348
Pangan;Kedelai;Kalimantan Tengah;2026;15,78666667;49;1;0,346757017;167,1446311;-369,1360779;369,1360779;0;0;0;-448,2593994;0;0;0,000156684;1302;22;15,78666667
Pangan;Kedelai;Kalimantan Timur;2026;16,29787879;13,66666667;1;0,346757017;27,33804778;-323,622467;323,622467;0;0;0;-1712,400879;0;0;9,74E-05;1328;25;16,29787879
Pangan;Kedelai;Kalimantan Utara;2026;9,813333333;44;4;0,346757017;77,51864648;-716,862915;716,862915;4690;13465,22222;1114,333333;5851,308594;1114,333333;24,76137727;0,026875745;175;7;9,813333333
Pangan;Kedelai;Kepulauan Bangka Belitung;2026;5,32;0;1;0,346757017;1,42832;-1366,032959;1366,032959;5475;16680,66667;745,3333333;5181,550293;745,3333333;-5,359812001;0,018328222;261;14;5,32
Pangan;Kedelai;Kepulauan Riau;2026;5,416666667;1;4;0,346757017;2,274486737;-600,72229;600,72229;1940;4958,777778;575,5555556;1510,101929;575,5555556;-22,1596944;0,013976649;336;21;5,416666667
Pangan;Kedelai;Lampung;2026;19,17298246;2558,666667;1;0,346757017;4736,177517;3064,058105;3064,058105;890,6666667;3451,888889;455,6666667;1030,624268;455,6666667;15,7138025;0,011082528;397;28;19,17298246
Pangan;Kedelai;Maluku;2026;15,96185185;75,66666667;1;0,346757017;101,52307;-323,622467;323,622467;11398,66667;36706,11111;886,4444444;9589,951172;886,4444444;-15,86778127;0,02263977;210;1;15,96185185
Pangan;Kedelai;Maluku Utara;2026;15,53333333;16;1;0,346757017;27,83778444;-369,1360779;369,1360779;63,33333333;310,3333333;299,7777778;-932,1795654;299,7777778;-1571,862472;0,00729538;494;8;15,53333333
Pangan;Kedelai;Nusa Tenggara Barat;2026;14,96188976;11307;1;0,346757017;11882,85813;20668,95117;20668,95117;115,3333333;691,7777778;222,7777778;-766,2875977;222,7777778;-764,4112118;0,005432365;567;15;14,96188976
Pangan;Kedelai;Nusa Tenggara Timur;2026;12,54611621;3217,333333;1;0,346757017;4232,681449;3304,650635;3304,650635;0,333333333;32;59,33333333;-791,5299683;59,33333333;-237558,9905;0,001457077;934;22;12,54611621
Pangan;Kedelai;Papua;2026;15,98859649;23,66666667;1;0,346757017;31,56280002;-323,622467;323,622467;0;0;0;-448,2593994;0;0;0,000156684;1302;25;15,98859649
Pangan;Kedelai;Papua Barat;2026;17,37333333;5,333333333;1;0,346757017;11,04932669;-323,622467;323,622467;279182,6667;345738,5556;1809,222222;247921,3906;1809,222222;-11,19742727;0,083181175;59;2;17,37333333
Pangan;Kedelai;Riau;2026;13,74103825;215,6666667;1;0,346757017;235,760144;-365,3742981;365,3742981;75321,66667;90503,66667;1677,444444;71197,875;1677,444444;-5,474907618;0,044271706;100;9;13,74103825
Pangan;Kedelai;Sulawesi Barat;2026;15,79;239;1;0,346757017;348,2952172;-365,3742981;365,3742981;59498,66667;71213,44444;970,6666667;53342,84766;970,6666667;-10,34614615;0,027742222;170;16;15,79
Pangan;Kedelai;Sulawesi Selatan;2026;15,65135371;2002;1;0,346757017;2759,900556;2348,333008;2348,333008;175;2189,777778;286;819,9081421;286;368,5189383;0,006979605;507;23;15,65135371
Pangan;Kedelai;Sulawesi Tengah;2026;13,18756634;5195,333333;1;0,346757017;5588,235258;6646,00293;6646,00293;0;0;0;-448,2593994;0;0;0,000156684;1302;26;13,18756634
Pangan;Kedelai;Sulawesi Tenggara;2026;14,83790026;985,6666667;1;0,346757017;2323,524865;474,390625;474,390625;657,6666667;757,8888889;1300,333333;-372,8976135;1300,333333;-156,7000933;0,031034482;145;3;14,83790026
Pangan;Kedelai;Sulawesi Utara;2026;13,49666667;3525,666667;1;0,346757017;5706,566433;4764,492188;4764,492188;40,66666667;193,5555556;459,5555556;-748,3870239;459,5555556;-1940,29596;0,011147871;396;10;13,49666667
Pangan;Kedelai;Sumatera Barat;2026;11,17666667;6,333333333;1;0,346757017;10,27621222;-1159,328491;1159,328491;0;0;0;-448,2593994;0;0;0,000156684;1302;17;11,17666667
Pangan;Kedelai;Sumatera Selatan;2026;15,65960784;248;1;0,346757017;321,0533848;-365,3742981;365,3742981;0;0;0;-448,2593994;0;0;0,000156684;1302;17;15,65960784
Pangan;Kedelai;Sumatera Utara;2026;19,38276995;5420,666667;1;0,346757017;8511,433473;8501,876953;8501,876953;0;0;0;-448,2593994;0;0;0,000156684;1302;17;19,38276995
Pangan;Ketela Pohon;Aceh;2026;312,716136;1057;4;0,438814965;38657,24755;25951,80273;25951,80273;1349,333333;1869,222222;1977,333333;1306,214111;1977,333333;-3,195594516;0,046582239;94;5;312,716136
Pangan;Ketela Pohon;Bali;2026;138,9166573;3510,666667;4;0,438814965;46375,32393;36315,83203;36315,83203;47,33333333;59,11111111;1372,666667;-784,234375;1372,666667;-1756,833187;0,032710354;137;12;138,9166573
Pangan;Ketela Pohon;Banten;2026;268,6834176;1800,666667;4;0,438814965;50491,6166;38836,70703;38836,70703;915;2077,222222;635,4444444;936,9611816;635,4444444;2,400129141;0,015372836;310;19;268,6834176
Pangan;Ketela Pohon;Bengkulu;2026;274,4455556;1016,333333;4;0,438814965;27537,98726;23106,56445;23106,56445;37,33333333;181,7777778;166,2222222;-621,3949585;166,2222222;-1764,450782;0,004057592;644;26;274,4455556
Pangan;Ketela Pohon;Daerah Istimewa Yogyakarta;2026;194,5946496;44692,66667;4;0,438814965;833145,3194;790611,875;790611,875;0;8;0;-518,7606201;0;0;0,000153386;1313;31;194,5946496
Pangan;Ketela Pohon;Daerah Khusus Ibukota Jakarta;2026;0;0;1;0,438814965;65,48;6857,53418;6857,53418;5792;25276;602,5555556;5829,490723;602,5555556;0,647284576;0,015472483;306;6;0
Pangan;Ketela Pohon;Gorontalo;2026;238,9078388;95,33333333;4;0,438814965;3304,94345;8664,201172;8664,201172;2175,666667;9920;432;1854,275757;432;-14,77206572;0,010686785;406;13;238,9078388
Pangan;Ketela Pohon;Jambi;2026;337,7943973;1414,666667;4;0,438814965;38201,91853;33150,92578;33150,92578;766,3333333;3109,333333;385,2222222;1183,827026;385,2222222;54,47938578;0,009384932;432;20;337,7943973
Pangan;Ketela Pohon;Jawa Barat;2026;297,5165867;41054,66667;4;0,438814965;1205616,776;1148451;1148451;28,66666667;191;280,3333333;-932,1795654;280,3333333;-3351,789182;0,006824645;517;27;297,5165867
Pangan;Ketela Pohon;Jawa Tengah;2026;300,9557551;79986,66667;4;0,438814965;2235055,533;2196837;2196837;0;5,333333333;0;-518,7606201;0;0;0,000153381;1314;33;300,9557551
Pangan;Ketela Pohon;Jawa Timur;2026;235,1453694;62534;4;0,438814965;1320265,777;1271815,875;1271815,875;8962;34631,33333;399,5555556;8383,216797;399,5555556;-6,458192403;0,011975835;378;7;235,1453694
Pangan;Ketela Pohon;Kalimantan Barat;2026;243,5613008;5027;4;0,438814965;126765,9633;105473,6875;105473,6875;2015,333333;12832;258,5555556;3336,884033;258,5555556;65,5747949;0,006819159;518;14;243,5613008
Pangan;Ketela Pohon;Kalimantan Selatan;2026;333,8342976;967,6666667;4;0,438814965;27684,94192;22964,18164;22964,18164;0;133,3333333;0;-452,0211792;0;0;0,000158798;1298;21;333,8342976
Pangan;Ketela Pohon;Kalimantan Tengah;2026;293,0764103;1286,333333;4;0,438814965;33480,02188;28493,23438;28493,23438;0;0;0;-448,2593994;0;0;0,000156684;1302;22;293,0764103
Pangan;Ketela Pohon;Kalimantan Timur;2026;300,4125621;1713,666667;4;0,438814965;46304,1245;40121,23047;40121,23047;127323;268031;708,5555556;126917,4922;708,5555556;-0,318487479;0,056739527;78;1;300,4125621
Pangan;Ketela Pohon;Kalimantan Utara;2026;301,4088832;1279,333333;4;0,438814965;38611,26095;37118,04297;37118,04297;47316,33333;76516,33333;884,1111111;46039,49609;884,1111111;-2,698512648;0,026518321;179;8;301,4088832
Pangan;Ketela Pohon;Kepulauan Bangka Belitung;2026;251,5146392;1888,333333;4;0,438814965;44707,12206;33473,99609;33473,99609;302;542,1111111;739,3333333;-758,8676147;739,3333333;-351,2806671;0,017838231;263;15;251,5146392
Pangan;Ketela Pohon;Kepulauan Riau;2026;331,9769589;474;4;0,438814965;16796,44556;16698,69922;16698,69922;790,6666667;2104,111111;562,6666667;1003,700684;562,6666667;26,94359405;0,013633312;343;22;331,9769589
Pangan;Ketela Pohon;Lampung;2026;302,4545076;251242,3333;3;0,438814965;7388910,639;7816046;7816046;60,66666667;334,5555556;449,5555556;-748,3870239;449,5555556;-1333,604984;0,010907786;405;29;302,4545076
Pangan;Ketela Pohon;Maluku;2026;247,6013494;2641;4;0,438814965;57310,96904;51208,04688;51208,04688;174;576,4444444;465,2222222;923,0797729;465,2222222;430,5056166;0,011286859;393;2;247,6013494
Pangan;Ketela Pohon;Maluku Utara;2026;259,7536674;1511,333333;4;0,438814965;38897,75925;34892,33203;34892,33203;1659,333333;12013,66667;281,5555556;2445,585449;281,5555556;47,38361486;0,007279142;495;9;259,7536674
Pangan;Ketela Pohon;Nusa Tenggara Barat;2026;250,8137132;1301,666667;4;0,438814965;31556,30939;24573,38281;24573,38281;27;177,4444444;220,3333333;-877,7391357;220,3333333;-3350,885688;0,00537089;571;16;250,8137132
Pangan;Ketela Pohon;Nusa Tenggara Timur;2026;142,4381494;27708,33333;4;0,438814965;392237,0118;381873,3125;381873,3125;6,333333333;134;57,77777778;-171,1169281;57,77777778;-2801,846233;0,001422726;938;23;142,4381494
Pangan;Ketela Pohon;Papua;2026;145,3068293;232,3333333;4;0,438814965;9036,01802;3225,285156;3225,285156;0;0;0;-448,2593994;0;0;0,000156684;1302;25;145,3068293
Pangan;Ketela Pohon;Papua Barat;2026;184,6343771;250;4;0,438814965;10000,38426;9402,272461;9402,272461;250457;380360,8889;1204,111111;203370,5938;1204,111111;-18,80019574;0,082332428;61;3;184,6343771
Pangan;Ketela Pohon;Riau;2026;279,0304762;2037;4;0,438814965;50738,46606;44700,30469;44700,30469;56837,66667;76840,55556;1688,555556;46265,12109;1688,555556;-18,6013012;0,043276282;102;10;279,0304762
Pangan;Ketela Pohon;Sulawesi Barat;2026;243,5711411;921,3333333;4;0,438814965;23180,62692;18996,06055;18996,06055;9750,333333;21846,55556;1126,777778;10637,69727;1126,777778;9,100857396;0,027416797;173;17;243,5711411
Pangan;Ketela Pohon;Sulawesi Selatan;2026;318,6157689;10232,33333;4;0,438814965;375644,1486;363067,0313;363067,0313;12;62,88888889;192,8888889;-1013,234009;192,8888889;-8543,61674;0,00470449;606;24;318,6157689
Pangan;Ketela Pohon;Sulawesi Tengah;2026;239,0910112;972,3333333;4;0,438814965;21914,9477;20150,85742;20150,85742;0;0;0;-448,2593994;0;0;0,000156684;1302;26;239,0910112
